CSI_DATA,23504679814,-50,64,45,-47,18,0,23,-9,23,-9,23,-9,23,-9,22,-9,22,-10,21,-10,21,-10,21,-11,20,-10,20,-10,20,-10,20,-10,19,-10,19,-10,19,-9,18,-9,18,-8,17,-8,17,-7,16,-6,16,-6,15,-5,15,-5,14,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,12,-8,13,-7,14,-7,14,-7,15,-7,16,-7,17,-7,18,-7,19,-7,20,-7,20,-6,21,-6,21,-6,21,-6,21,-6,21,-7,22,-7,22,-8,22,-8,23,-8,23,-8,23,-9,24,-9,24,-9,24,-9,24,-9
CSI_DATA,23504782216,-50,64,45,-47,18,0,20,-17,19,-17,19,-17,19,-17,18,-17,18,-17,17,-17,17,-17,16,-17,16,-17,16,-17,15,-17,15,-17,15,-17,15,-16,15,-15,14,-15,14,-14,14,-14,13,-13,13,-12,13,-11,12,-11,12,-10,12,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,10,-11,10,-11,11,-11,12,-12,13,-12,14,-12,15,-13,16,-13,16,-13,17,-13,18,-13,18,-13,19,-13,19,-13,19,-13,19,-14,19,-14,19,-15,19,-15,19,-15,20,-16,20,-16,20,-16,20,-16,20,-17,21,-17
CSI_DATA,23504885448,-51,64,45,-47,18,0,21,-16,21,-16,20,-16,20,-16,19,-16,19,-16,18,-16,18,-17,17,-17,17,-17,17,-16,16,-16,16,-16,16,-16,16,-15,15,-15,15,-14,15,-14,15,-13,14,-12,14,-12,13,-11,13,-10,13,-9,13,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,11,-11,11,-11,12,-11,13,-11,14,-12,15,-12,16,-12,17,-13,17,-13,18,-12,19,-12,19,-12,20,-12,20,-12,20,-13,20,-13,20,-13,20,-14,21,-14,21,-14,21,-15,21,-15,21,-16,21,-16,21,-16,21,-17
CSI_DATA,23504987310,-53,64,45,-47,18,0,-18,17,-18,17,-17,17,-17,17,-16,17,-16,17,-15,17,-15,17,-15,17,-14,16,-14,16,-14,16,-14,16,-13,16,-13,15,-13,15,-13,14,-12,14,-12,13,-12,12,-12,11,-11,10,-11,10,-11,9,-11,9,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-8,12,-9,12,-10,12,-10,13,-11,13,-12,14,-13,14,-14,15,-15,15,-16,14,-16,14,-17,14,-17,14,-17,14,-18,14,-18,15,-18,15,-18,16,-18,16,-18,16,-18,17,-18,17,-18,17,-18,17,-18,18,-18,18
CSI_DATA,23505015404,-53,64,-69,-80,11,0,21,10,21,10,21,10,21,10,20,9,20,8,20,8,20,8,19,7,19,7,19,6,19,6,19,6,18,7,18,7,17,7,17,7,16,7,15,6,14,6,14,7,13,6,12,6,12,6,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,2,14,3,15,4,15,4,16,5,17,6,17,6,18,7,18,8,19,8,19,8,19,9,19,9,19,10,19,10,19,11,19,11,20,11,21,10,21,10,21,10,21,10,22,10,22,10,23,10,23,10
CSI_DATA,23505046458,-53,64,-69,-80,11,0,22,-10,22,-10,21,-10,21,-10,20,-10,20,-10,19,-11,19,-11,18,-11,18,-12,18,-11,17,-11,17,-11,17,-11,16,-11,16,-10,16,-10,15,-10,15,-9,14,-8,14,-7,13,-7,13,-7,12,-6,12,-6,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,12,-8,13,-8,13,-8,14,-8,15,-8,16,-8,17,-8,18,-8,19,-8,19,-7,20,-7,20,-7,21,-7,21,-7,21,-7,21,-7,21,-8,22,-8,22,-8,22,-8,22,-9,22,-9,22,-10,22,-10,23,-10,23,-10
CSI_DATA,23505083755,-51,64,-69,-80,11,0,24,-5,24,-5,23,-5,23,-5,22,-5,22,-6,21,-6,21,-6,20,-7,20,-7,20,-7,19,-7,19,-7,19,-7,18,-7,18,-6,18,-6,17,-6,16,-5,16,-5,15,-4,15,-4,14,-4,13,-3,13,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,15,-5,15,-5,16,-4,17,-4,18,-4,19,-4,20,-3,20,-3,21,-3,22,-2,22,-2,22,-2,23,-1,23,-1,23,-1,23,-2,23,-2,23,-2,24,-2,24,-2,24,-3,24,-4,24,-4,24,-4,25,-4,25,-4
CSI_DATA,23505191808,-50,64,45,-47,18,0,-14,-22,-13,-22,-13,-21,-13,-21,-13,-20,-14,-19,-14,-19,-14,-19,-14,-19,-14,-18,-14,-18,-14,-17,-14,-17,-13,-17,-13,-16,-13,-16,-12,-16,-11,-15,-11,-15,-10,-15,-10,-14,-9,-14,-9,-13,-8,-13,-7,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-10,-13,-10,-14,-10,-15,-10,-15,-10,-16,-10,-17,-10,-18,-10,-19,-10,-20,-10,-21,-10,-21,-10,-21,-9,-22,-10,-22,-10,-22,-10,-22,-10,-22,-11,-22,-11,-22,-12,-22,-12,-22,-12,-23,-13,-23,-13,-23,-13,-23,-13,-23
CSI_DATA,23505294210,-52,64,45,-47,18,0,-7,22,-7,21,-7,21,-6,20,-6,20,-5,20,-5,20,-5,20,-4,20,-4,19,-4,19,-4,19,-4,19,-4,19,-4,18,-4,18,-4,17,-4,17,-4,16,-5,15,-5,14,-5,14,-5,13,-5,13,-5,13,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2,14,-3,14,-3,15,-4,15,-5,16,-5,17,-6,17,-6,18,-7,18,-8,18,-8,19,-8,19,-9,19,-9,19,-9,19,-9,19,-9,19,-8,20,-8,20,-8,20,-8,20,-8,21,-8,21,-8,22,-7,22,-7,22
CSI_DATA,23505396605,-54,64,45,-47,18,0,-21,11,-21,11,-21,11,-20,11,-20,11,-19,11,-19,12,-18,12,-18,12,-18,12,-18,12,-17,12,-17,12,-17,12,-17,12,-17,11,-16,11,-16,10,-16,10,-15,9,-15,8,-14,7,-14,7,-14,6,-14,6,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-12,9,-13,9,-14,8,-15,8,-15,8,-16,9,-17,9,-18,9,-19,9,-19,8,-20,8,-20,8,-20,8,-20,8,-21,8,-21,8,-21,9,-21,9,-21,9,-21,10,-21,10,-21,10,-21,11,-22,11,-22,11,-21,12
CSI_DATA,23505499008,-56,64,45,-47,18,0,-19,13,-18,13,-18,13,-17,13,-17,13,-16,13,-16,13,-16,13,-15,13,-15,14,-15,14,-15,14,-15,13,-15,13,-14,13,-14,12,-14,12,-14,12,-14,11,-14,11,-13,10,-13,9,-13,9,-13,8,-13,8,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-12,10,-12,10,-13,10,-14,9,-14,10,-15,10,-16,10,-17,10,-17,10,-18,9,-18,9,-19,9,-19,9,-19,9,-19,9,-19,9,-19,10,-19,10,-19,10,-19,10,-19,11,-19,12,-19,12,-19,12,-19,12,-18,13
CSI_DATA,23505601407,-57,64,45,-47,18,0,-22,16,-21,16,-21,16,-20,16,-20,16,-19,16,-18,16,-18,16,-18,17,-17,17,-17,16,-17,16,-16,16,-16,16,-16,16,-16,15,-16,15,-16,14,-15,13,-15,12,-14,12,-14,11,-14,10,-14,10,-14,9,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-12,12,-13,13,-14,13,-15,13,-16,13,-17,13,-18,13,-19,13,-20,13,-21,13,-21,13,-22,12,-22,12,-22,12,-22,12,-22,13,-22,13,-22,14,-22,14,-22,14,-22,14,-22,15,-22,15,-22,16,-22,16,-21,16
CSI_DATA,23505703802,-58,64,45,-47,18,0,16,-21,16,-21,16,-21,15,-20,14,-20,13,-20,13,-20,13,-20,12,-20,12,-20,11,-19,11,-19,10,-19,10,-19,10,-19,10,-18,10,-18,10,-17,9,-16,9,-16,9,-15,9,-14,9,-13,9,-13,9,-12,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,9,-16,10,-16,11,-17,11,-17,12,-17,13,-18,14,-18,15,-19,16,-19,17,-18,18,-18,18,-18,18,-18,18,-18,18,-18,18,-18,18,-19,18,-19,18,-19,18,-20,18,-20,18,-21,18,-21,18,-21,17,-21,17,-21
CSI_DATA,23505806204,-57,64,45,-47,18,0,21,8,20,8,20,7,20,7,19,7,19,6,19,6,19,5,19,5,18,4,18,4,18,4,17,4,17,4,17,4,17,4,16,4,15,4,14,4,14,4,13,4,13,4,12,4,11,4,11,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,3,14,3,14,4,15,5,15,5,16,6,17,7,17,7,17,8,17,9,17,9,17,9,17,10,18,10,18,10,18,10,18,9,19,9,19,9,19,9,20,9,20,9,21,9,21,9,21,8,21,8
CSI_DATA,23505908599,-57,64,45,-47,18,0,-16,-18,-16,-18,-15,-17,-15,-17,-16,-16,-15,-16,-15,-15,-15,-15,-15,-14,-15,-14,-15,-14,-15,-13,-15,-13,-15,-13,-14,-13,-14,-13,-13,-12,-13,-12,-12,-12,-12,-12,-11,-11,-11,-11,-10,-11,-9,-11,-9,-11,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-12,-10,-12,-11,-12,-12,-12,-13,-12,-14,-13,-14,-13,-15,-13,-16,-13,-17,-13,-17,-13,-18,-12,-18,-12,-18,-13,-19,-13,-19,-13,-19,-13,-19,-14,-19,-14,-19,-14,-19,-15,-19,-15,-19,-15,-19,-16,-19,-16,-19,-15,-19
CSI_DATA,23506010998,-57,64,45,-47,18,0,-13,20,-12,19,-12,19,-12,19,-11,19,-11,19,-10,18,-10,18,-9,18,-9,18,-9,18,-9,18,-9,18,-8,17,-8,17,-8,16,-8,16,-9,16,-8,15,-8,14,-8,13,-8,12,-8,12,-8,11,-8,11,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-5,13,-6,14,-7,14,-7,14,-8,15,-9,15,-10,16,-10,16,-11,17,-12,17,-12,17,-13,17,-13,17,-13,17,-13,17,-13,17,-13,18,-13,18,-13,18,-13,18,-13,19,-13,19,-13,19,-13,20,-13,20,-13,20

CSI_DATA,23506113401,-57,64,45,-47,18,0,18,-16,17,-16,17,-15,17,-15,16,-15,16,-15,15,-15,15,-15,15,-16,15,-16,14,-15,14,-15,13,-15,13,-15,13,-14,13,-14,13,-13,13,-13,12,-12,12,-11,11,-11,11,-10,11,-9,11,-9,11,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,8,-11,9,-11,9,-11,10,-12,11,-12,12,-12,13,-12,13,-13,14,-13,15,-13,16,-12,16,-12,17,-12,17,-12,17,-13,17,-13,17,-14,17,-14,18,-14,18,-14,18,-14,18,-15,18,-15,18,-15,18,-16,18,-16
CSI_DATA,23506215800,-57,64,45,-47,18,0,23,12,23,11,22,11,22,11,22,11,22,10,22,10,21,9,21,8,21,8,21,8,21,8,20,8,20,8,20,8,19,8,19,8,18,8,17,8,16,8,15,8,15,8,14,8,13,8,13,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,4,14,5,14,5,14,6,15,6,16,7,16,8,17,9,17,10,18,10,18,11,18,11,18,11,18,11,18,12,18,12,19,12,20,12,20,12,21,12,21,12,22,12,22,12,22,12,23,12,22,11
CSI_DATA,23506318195,-57,64,45,-47,18,0,21,-16,21,-16,21,-16,21,-16,20,-16,20,-16,19,-16,19,-17,18,-17,18,-17,18,-17,18,-17,18,-16,17,-16,17,-16,17,-16,17,-15,17,-14,17,-13,16,-12,15,-12,15,-11,14,-10,14,-10,14,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,11,-10,11,-10,12,-10,12,-11,13,-11,14,-11,15,-11,16,-11,17,-11,18,-11,18,-11,19,-11,19,-11,20,-11,20,-12,20,-12,20,-13,20,-13,20,-13,21,-14,21,-14,21,-15,21,-15,21,-15,21,-16,21,-16
CSI_DATA,23506420586,-55,64,45,-47,18,0,21,11,20,11,20,11,20,11,20,10,20,10,20,9,20,8,19,8,19,8,19,8,19,8,19,8,19,8,18,8,18,8,17,8,16,8,16,8,15,8,14,8,13,8,13,7,12,8,12,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,12,4,13,5,13,5,14,6,15,7,15,8,16,8,16,9,16,9,16,10,17,11,17,11,17,11,17,11,17,11,17,11,18,11,19,11,19,11,19,11,20,11,20,11,21,11,21,11,21,11
CSI_DATA,23506522985,-56,64,45,-47,18,0,-23,-15,-23,-15,-22,-14,-22,-14,-22,-13,-22,-13,-22,-12,-21,-12,-21,-11,-21,-11,-21,-11,-21,-10,-21,-10,-20,-10,-20,-10,-19,-10,-19,-10,-18,-10,-17,-10,-17,-10,-16,-10,-15,-9,-14,-9,-14,-9,-13,-9,-4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-15,-6,-16,-7,-16,-8,-17,-8,-17,-9,-18,-10,-18,-11,-19,-12,-19,-12,-19,-13,-19,-14,-19,-14,-20,-15,-20,-15,-20,-15,-20,-15,-20,-15,-21,-15,-21,-15,-22,-15,-22,-15,-22,-15,-23,-15,-23,-15,-23,-15,-23,-15
CSI_DATA,23506625380,-54,64,45,-47,18,0,19,1,19,1,18,1,18,1,18,1,18,0,17,0,17,-1,17,-1,16,-1,16,-1,16,-1,16,-1,15,-1,15,-1,15,-1,14,-1,14,-1,13,-1,13,0,12,0,12,0,11,0,11,1,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,11,-1,12,-1,12,0,13,0,13,1,14,1,15,1,15,2,16,2,16,3,16,3,16,3,17,3,17,4,17,3,17,3,17,3,17,3,18,3,18,3,18,3,19,2,19,2,19,2,19,2,19,2
CSI_DATA,23506727783,-55,64,45,-47,18,0,-24,7,-24,7,-23,7,-23,7,-22,7,-22,7,-21,8,-21,8,-21,9,-20,8,-20,8,-20,8,-20,8,-19,8,-19,8,-18,8,-18,7,-18,6,-17,6,-16,6,-16,5,-15,4,-15,4,-14,4,-14,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-14,7,-15,7,-16,6,-17,6,-17,6,-18,6,-19,6,-20,6,-21,5,-21,5,-22,5,-22,5,-23,4,-23,4,-23,4,-23,4,-23,5,-23,5,-24,5,-24,5,-24,6,-24,6,-24,6,-25,6,-25,7,-25,7
CSI_DATA,23506831159,-54,64,45,-47,18,0,-24,16,-23,15,-23,15,-22,15,-21,14,-21,14,-20,15,-20,15,-19,15,-18,15,-18,15,-18,15,-17,15,-17,14,-17,14,-17,14,-16,13,-16,13,-16,12,-15,11,-15,10,-14,9,-14,9,-13,9,-13,8,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-13,11,-14,11,-15,11,-16,11,-17,12,-18,12,-19,12,-20,12,-21,12,-21,12,-22,12,-22,12,-23,11,-23,11,-23,12,-23,12,-23,12,-24,13,-24,13,-24,13,-24,13,-24,14,-24,14,-24,15,-24,15,-23,15
CSI_DATA,23506932578,-53,64,45,-47,18,0,-18,1,-18,1,-18,1,-17,1,-17,1,-17,1,-16,1,-16,2,-16,2,-16,2,-15,2,-15,2,-15,2,-15,2,-14,2,-14,2,-14,2,-13,2,-13,1,-12,1,-12,1,-12,1,-11,1,-11,0,-10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,2,-11,1,-12,1,-12,1,-13,1,-14,1,-14,0,-15,0,-15,0,-16,-1,-16,-1,-16,-1,-16,-1,-17,-1,-17,-1,-17,-1,-17,-1,-17,-1,-17,-1,-18,-1,-18,-1,-18,0,-18,0,-18,0,-18,0,-18,0
CSI_DATA,23507034979,-52,64,45,-47,18,0,-3,-26,-3,-26,-3,-26,-3,-26,-3,-25,-3,-24,-4,-24,-4,-24,-4,-24,-4,-23,-5,-23,-5,-23,-5,-22,-5,-22,-4,-22,-4,-21,-3,-21,-3,-20,-3,-20,-3,-19,-2,-18,-2,-17,-2,-17,-1,-16,0,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-4,-15,-4,-16,-3,-17,-3,-17,-2,-18,-2,-19,-2,-20,-1,-21,-1,-22,-1,-22,0,-23,0,-23,0,-23,1,-24,0,-24,0,-24,0,-25,0,-25,-1,-25,-1,-26,-1,-26,-2,-26,-2,-26,-2,-27,-2,-27,-2,-27
CSI_DATA,23507137378,-53,64,45,-47,18,0,-14,-22,-14,-22,-14,-21,-13,-21,-14,-20,-14,-20,-14,-19,-14,-19,-14,-19,-14,-18,-15,-18,-15,-17,-14,-17,-14,-17,-13,-17,-13,-16,-12,-16,-12,-16,-11,-16,-10,-15,-10,-15,-10,-14,-9,-14,-8,-14,-8,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-10,-12,-10,-13,-10,-14,-10,-14,-10,-15,-10,-16,-10,-17,-10,-18,-10,-19,-10,-19,-10,-20,-10,-20,-10,-21,-10,-21,-10,-21,-11,-21,-11,-22,-11,-22,-12,-22,-12,-22,-12,-22,-13,-22,-13,-23,-13,-23,-14,-23,-14,-22
CSI_DATA,23507239827,-53,64,45,-47,18,0,26,-9,26,-9,25,-9,25,-9,24,-10,24,-10,24,-10,23,-11,23,-11,22,-11,22,-11,21,-11,21,-11,21,-11,20,-10,20,-10,20,-9,19,-9,19,-8,18,-8,17,-7,17,-6,16,-6,16,-5,16,-5,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,14,-8,14,-8,15,-7,16,-7,17,-7,18,-7,19,-7,20,-7,21,-7,22,-6,23,-6,23,-6,23,-6,24,-6,24,-6,24,-6,24,-7,25,-7,25,-7,25,-7,26,-8,26,-8,26,-9,26,-9,26,-9,26,-10
CSI_DATA,23507265037,-53,64,109,80,6,0,-13,20,-13,20,-13,20,-12,20,-12,19,-11,19,-11,19,-10,19,-10,19,-10,19,-9,19,-9,18,-9,18,-9,18,-9,18,-9,17,-9,16,-9,16,-9,15,-9,14,-8,13,-8,13,-8,12,-8,12,-9,11,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-5,13,-6,13,-7,13,-7,13,-8,14,-9,15,-10,15,-10,16,-11,16,-11,16,-12,16,-13,17,-13,17,-13,17,-13,17,-14,17,-14,18,-13,18,-13,18,-13,19,-13,19,-13,20,-13,20,-13,20,-13,21,-13,21
CSI_DATA,23507342184,-53,64,45,-47,18,0,19,14,19,14,18,14,18,14,18,13,18,12,18,12,18,11,18,11,18,11,18,10,18,10,17,10,17,10,17,10,16,10,16,10,15,9,14,9,13,9,13,9,12,9,12,9,11,9,10,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,7,12,7,12,8,13,9,13,9,13,10,14,11,14,12,15,13,15,13,14,14,14,15,15,15,15,15,15,15,15,15,16,15,16,15,17,15,17,15,18,15,18,15,18,15,18,15,19,15,19,15
CSI_DATA,23507444574,-53,64,45,-47,18,0,-7,16,-7,16,-7,16,-6,15,-6,15,-6,15,-6,15,-5,15,-5,14,-5,14,-5,14,-5,14,-5,14,-5,14,-5,14,-5,13,-5,13,-5,12,-5,11,-5,11,-5,10,-5,10,-5,9,-5,9,-5,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-2,10,-3,10,-3,10,-3,11,-4,11,-4,12,-5,12,-6,13,-6,13,-6,13,-7,13,-7,14,-7,14,-7,14,-8,14,-8,14,-8,14,-7,15,-7,15,-7,15,-8,15,-7,16,-7,16,-7,16,-7,16,-7,16
CSI_DATA,23507547892,-53,64,45,-47,18,0,25,10,24,10,24,10,24,9,23,9,23,8,23,8,22,7,22,6,22,6,22,6,21,6,21,6,21,6,20,6,20,6,19,6,18,6,17,6,16,6,16,6,15,6,14,6,13,6,13,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,2,16,3,17,4,17,5,18,5,19,6,20,7,20,8,21,8,21,9,21,10,22,10,22,11,22,11,22,11,22,11,22,11,23,11,23,11,23,11,24,10,24,10,25,10,25,10,25,10,25,10
